Africa	Afrika
A Whiter Shade of Pale	A Whiter Shade of Pale
Quimichpatlāni	Gemeiner Vampir
Baltazar Enrique Porras Cardozo	Baltazar Porras
Chālco	Chalco
Ötscher	Ötscher
James Gandolfini	James Gandolfini
Miccāilhuitl	Tag der Toten
Renault Clio	Renault Clio
Paysandú	Paysandú
Brandon Flowers	Brandon Flowers
Zacametl	Agave lechuguilla
Huitzocuitlapilli	Disocactus flagelliformis
Nōcheznohpalli	Opuntia cochenillifera
Cōzcatomatl	Jaltomata procumbens
Mexcalmetl	Agave tequilana
Tenohpalli	Cylindropuntia imbricata
Cōztomatl	Physalis coztomatl
Tzaucxōchitl	Bletia
Chīltomatl	Capsicum chinense
Teocotl	Pinus teocote
Xāltomatl	Jaltomata
Ātzapocuahuitl	Pouteria campechiana
Juan Manuel Vargas	Juan Manuel Vargas
Guadalupe Victoria	Guadalupe Victoria
Pachtli	Tillandsia usneoides
Tzaponōchnohpalli	Stenocereus queretaroensis
N!xau	Nǃxau
Venustiano Carranza	Venustiano Carranza
Martín de Porras	Martin von Porres
Hal Holbrook	Hal Holbrook
Donald Pleasence	Donald Pleasence
Ousmane Sembène	Ousmane Sembène
Plutarco Elías Calles	Plutarco Elías Calles
José López Portillo	José López Portillo
Miguel Alemán	Miguel Alemán Valdés
Vicente Guerrero	Vicente Guerrero
Pedro Lascuráin	Pedro Lascuráin Paredes
Manuel Ávila Camacho	Manuel Ávila Camacho
Cuitlāhuac	Cuitláhuac
Carlos Salinas de Gortari	Carlos Salinas de Gortari
Gustavo Díaz Ordaz	Gustavo Díaz Ordaz
Francesco di Paola	Franz von Paola
Alex Turner	Alex Turner
David Alfaro Siqueiros	David Alfaro Siqueiros
Jón Þór Birgisson	Jón Þór Birgisson
Tupaq Amaru II	José Gabriel Condorcanqui
Jan Švankmajer	Jan Švankmajer
Luis Echeverría	Luis Echeverría Álvarez
Itzcōātl	Itzcóatl
Andrés Manuel López Obrador	Andrés Manuel López Obrador
Chayohtli	Chayote
Ic cē mētztli īpan 2006	Januar 2006
Xālxococuahuitl	Guaven
Richard Matheson	Richard Matheson
Benz Patent Motorwagen	Benz Patent-Motorwagen Nummer 1
Adolfo Ruiz Cortines	Adolfo Ruiz Cortines
Peugeot 406	Peugeot 406
Aguascalientes īāltepēcalpōlhuān	Liste der Municipios in Aguascalientes
Tlayēti 2006	März 2006
Tlaōnti 2006	Februar 2006
Manuel de Sumaya	Manuel de Sumaya
Āltepētl Victoria	Ciudad Victoria
Facundo Cabral	Facundo Cabral
José Clemente Orozco	José Clemente Orozco
Silvestre Revueltas	Silvestre Revueltas
El ángel exterminador	Der Würgeengel
Shannon Leto	Shannon Leto
Tlachicōnti 2005	Juli 2005
Cozumel	Cozumel
Quetzaltenānco (āltepēcalpōlli)	Quetzaltenango
Tlamahtlācti 2005	Oktober 2005
Inka Garcilaso de la Vega	Inca Garcilaso de la Vega
Andrés Cáceres	Andrés Avelino Cáceres
Cuitlacoztli	Citrin
Popayán	Popayán
Salto, Uruguay	Salto (Uruguay)
Ācamāpīchtli	Acamapichtli
Adolfo López Mateos	Adolfo López Mateos
Juan Diego Cuāuhtlahtoātzin	Juan Diego
José Carlos Mariátegui	José Carlos Mariátegui
Ā	Ā
Tīzoc	Tízoc
John Sheperd-Barron	John Shepherd-Barron
Porsche Cayenne	Porsche Cayenne
Ācatlān	Acatlán
Nissan Fairlady Z31	Datsun Z
Ē	Ē
Across The Universe	Across the Universe
Ī	Ī
Ātocpan	Actopan
Ĺ	Ĺ
Ohtli	Camino (Begriffsklärung)
Pedro Ramírez Vázquez	Pedro Ramírez Vázquez
Adamo Boari	Adamo Boari
Āxāyacatl	Axayacatl
Āhuitzotl (Tenōchtitlan tlahtoāni)	Auítzotl
Apurimac	Apurímac
Richard Schiff	Richard Schiff
Mariano Azuela	Mariano Azuela
Juan Ruiz de Alarcón	Juan Ruiz de Alarcón
Carlos Chávez	Carlos Chávez Ramírez
Valentín Gómez Farías	Valentín Gómez Farías
Jiří Trnka	Jiří Trnka
Adolf Rhomberg	Adolf Rhomberg
Carlos	Carlos (Name)
Pedro de Betancur	Peter von Betancurt
Tomás Garrido Canabal	Tomás Garrido Canabal
DeLorean DMC-12	DeLorean DMC-12
Inic Ōme Mēxihcatl Emperadoryōtl	Kaiserreich Mexiko (1864–1867)
Neocatecumenal ohtli	Neokatechumenaler Weg
Chicago (tlacuīcaliztli)	Chicago (Band)
Castelo Branco	Castelo Branco
Molotl (tōtōtl)	Hausgimpel
Brennero	Brenner (Südtirol)
Richard Kiel	Richard Kiel
Sony Ericsson	Sony Mobile Communications
Chittagong	Chittagong
Opel Corsa D	Opel Corsa
José María Morelos	José María Morelos
Oyametl	Heilige Tanne
Nimatullah Youssef Kassab Al-Hardini	Nimatullah al-Hardini
Nezahualcoyōtl	Nezahualcóyotl (König)
Salvatore Nunnari	Salvatore Nunnari
Teodoro Fernández	Teodoro Fernández
Xīcohtēncatl Āxāyacatl	Xicoténcatl der Jüngere
Bernardino de Sahagún	Bernardino de Sahagún
Nicolás Bravo	Nicolás Bravo
Víctor Raúl Haya de la Torre	Víctor Raúl Haya de la Torre
Desiderio Hernández Xochitiotzin	Desiderio Hernández Xochitiotzin
Huītzilihhuitl	Huitzilíhuitl
Chiquito de la Calzada	Chiquito de la Calzada
Gusttavo Lima	Gusttavo Lima
Bob Barker	Bob Barker
Aeroméxico	Aeroméxico
Partido Verde Ecologista de México	Partido Verde Ecologista de México
Arecibo tlahtōltzintli	Arecibo-Botschaft
Quiyahuiztlān	Quiahuiztlan
Ń	Ń
Ō	Ō
Nauhyacatl	Terciopelo-Lanzenotter
Ferrari 599 GTB	Ferrari 599
Tlīltzapocuahuitl	Schwarze Sapote
Tohtli	Eckschwanzsperber
Ŕ	Ŕ
Torreón	Torreón
Ś	Ś
Friedrich Ferdinand von Beust	Friedrich Ferdinand von Beust
Tecpin	Flöhe
Quechōlli	Rosalöffler
Nacamatl	Karton (Werkstoff)
Brothers & Sisters	Brothers & Sisters
Tlamahtlācōnti 1999	Dezember 1999
Gabriel Quadri	Gabriel Quadri de la Torre
Mēxihcatl teōtl	Liste der Aztekengötter
Ū	Ū
Ź	Ź
Michael J. Fox	Michael J. Fox
Ǣ	Ǣ
Uruapan	Uruapan
Agüeybaná	Agüeybaná
Taos	Taos
-h-	Saltillo (Begriffsklärung)
Ahí Está El Detalle	Ahí está el detalle
Tlāhuac	Tláhuac
Tlālpan	Tlalpan
Cōzolli	Stubenwagen
Tlālxeliuhcāyōtl La Paz	Departamento La Paz
Ȳ	Ȳ
El Pípila	El Pípila
Camohpāltic	Violett
Hopes and Fears	Hopes and Fears
Cosío	Cosio
Tlaōnti 2004	Februar 2004
Tomaizquitl	Erdbeerbäume
Nazaret	Nazareth
Chilacayohtli	Feigenblatt-Kürbis
Peugeot 306	Peugeot 306
Huēyātezcatl	Great Lakes
Saturnino Herrán	Saturnino Herrán Guinchard
Cēmpōhualchicōme	Siebenundzwanzig
Cēmpōhualcaxtōlli	Fünfunddreißig
Nāuhpōhualcaxtōlonnāhui	Neunundneunzig
Antonio de Mendoza	Antonio de Mendoza
Ātlitzintlah	Alvarado (Veracruz)
Francisco (huēyi teōpixcātlahtoāni)	Franziskus (Papst)
Amado Nervo	Amado Nervo
Āmatl	Amatl
Joaquín Guzmán Loera	Joaquín Guzmán
Matt Helders	Matt Helders
Soraya Jiménez	Soraya Jiménez Mendivil
Emilio Fernández	Emilio Fernández
Noah Gordon	Noah Gordon
Alex Kapranos	Alex Kapranos
Chetumal	Chetumal
Volkswagen Polo II	VW Polo II
Juan Álvarez	Juan Álvarez Benítez
Carazo	Departamento Carazo
Juventino Rosas	Juventino Rosas
Josefa Ortiz de Domínguez	Josefa Ortiz de Domínguez
Ferrari F40	Ferrari F40
Honda Accord VIII	Honda Accord
Tēcuāncōātl	Klapperschlangen
Porsche 986 Boxster	Porsche Boxster
Tlamahtlācōnti 2005	Dezember 2005
Vânia Fernandes	Vânia Fernandes
Volkswagen Touran	VW Touran
Ātzompan	Monte Albán
María Félix	María Félix
Peugeot 407	Peugeot 407
Petén	Departamento Petén
Tlanāuhti 2005	April 2005
Josefina Vázquez Mota	Josefina Vázquez Mota
Alamogordo	Alamogordo
Pedro Infante	Pedro Infante
Huancayo	Huancayo
Pāpalōcuahuitl	Amerikanische Ulme
Ocotzocuahuitl	Amerikanischer Amberbaum
Ācoyōtl	Amerikanischer Schlangenhalsvogel
Belle de jour	Belle de Jour – Schöne des Tages
Julio César Chávez	Julio César Chávez
Paramore	Paramore
Juan	Juan
Xōchipal	Kosmeen
Ehēcalquixohuayān Tan Son Nhat	Flughafen Tan-Son-Nhat
Depeche Mode	Depeche Mode
Yahualtzintli	Musikalbum
My Chemical Romance	My Chemical Romance
São Paulo Metro	Metrô São Paulo
Walmart	Walmart
The Cranberries	The Cranberries
Sigur Rós	Sigur Rós
Mr. Bean	Mr. Bean (Comedysendung)
Keane	Keane
The Cure	The Cure
Jared Leto	Jared Leto
Erasure	Erasure
Tarkan Tevetoğlu	Tarkan
Simple Plan	Simple Plan
Smells Like Teen Spirit	Smells Like Teen Spirit
San Bernardino, California	San Bernardino (Kalifornien)
Tēucyōtl San Miguel (Yancuīc Mēxihco)	San Miguel County (New Mexico)
Tēucyōtl Valencia	Valencia County
Monterey, California	Monterey (Kalifornien)
Salinas, California	Salinas (Kalifornien)
Tlamantli	Objekt (Philosophie)
Michel Teló	Michel Teló
The Verve	The Verve
Tēucyōtl Hidalgo (Yancuīc Mēxihco)	Hidalgo County (New Mexico)
Tēucyōtl Luna	Luna County
Andahuaylas	Andahuaylas
Subcomandante Marcos	Subcomandante Marcos
Ahtlatl	Speerschleuder
James Avery	James Avery (Schauspieler)
.nl	.nl
Rainer Brüderle	Rainer Brüderle
Nissan Skyline GT-R R35	Nissan GT-R
The Time Machine (2002 īxiptlayōlli)	The Time Machine (2002)
The Sign of Four	Das Zeichen der Vier
Volkswagen Polo III	VW Polo III
Hunahpū ihuān Ixbàlanquē	Hunahpú und Ixbalanqué
Puntarenas (huēyāltepētl)	Provinz Puntarenas
Cartago (huēyāltepētl)	Provinz Cartago
Alajuela (huēyāltepētl)	Provinz Alajuela
Heredia (huēyāltepētl)	Provinz Heredia
Adela Noriega	Adela Noriega
Chris Pratt	Chris Pratt
Chīlchōtl	Jalapeño
Peugeot 607	Peugeot 607
Renault 5	Renault 5
Xomōtl	Blauflügelente
Āltepētepozmalacatl	Kleinstwagen
Renault Laguna III	Renault Laguna
Renault 21	Renault 21
Ayacucho	Ayacucho (Peru)
Huanuco	Huánuco
Alta Verapaz	Departamento Alta Verapaz
Baja Verapaz	Departamento Baja Verapaz
Huancavelica (tlālxeliuhcāyōtl)	Huancavelica (Region)
Cuetzpalmichin	Knochenhechte
Antonio Díaz Soto y Gama	Antonio Díaz Soto y Gama
Zacatepēc, Cuauhtēmallān	Departamento Sacatepéquez
Peugeot 202	Peugeot 202
Pozolli	Pozole
Xīcamatl	Yambohne
Chimbote	Chimbote
Jaguar XJ220	Jaguar XJ220
Tlālxeliuhcāyōtl Xālātēnanco	Departamento Chalatenango
Carlos Monsiváis	Carlos Monsiváis
Nezahualpilli	Nezahualpilli
Kami	Kami
Angelika Mlinar	Angelika Mlinar
Andrés Henestrosa	Andrés Henestrosa
Ehēcatzinco	Municipio Ecatzingo
Andrés Quintana Roo	Andrés Quintana Roo
Huēyizacatlān	San Cristóbal de las Casas
Miguel Cabrera	Miguel Cabrera (Maler)
Renault 18	Renault 18
Peugeot 302	Peugeot 302
Cuetlāchcoyōtl	Mexikanischer Wolf
Teignmouth	Teignmouth
Renault Scénic	Renault Scénic
Efem Zimbalist, Jr.	Efrem Zimbalist Jr.
Kaká	Kaká
Rosaura Revueltas	Rosaura Revueltas
Tōnatiuhco	Municipio Tonatico
Concepción de La Vega	Concepción de la Vega
Mastretta MXT	Mastretta MXT
Carmen Mondragón	Carmen Mondragón
Puerto Maldonado	Puerto Maldonado
Dolores O'Riordan	Dolores O’Riordan
Mictlān	Mictlan
Huexōtzinco	Huejotzingo
Peugeot 304	Peugeot 304
Anime necentlālīliztli	Anime- und Manga-Convention
Tlāhuīlmecatl	Draht
Novelas Ejemplares	Novelas ejemplares
Cē Ācatl Topīltzin Quetzalcōātl	Cē Acatl Tōpīltzin Quetzalcōātl
Fernando del Paso	Fernando del Paso
Juan Bustillo Oro	Juan Bustillo Oro
Carlos Núñez	Carlos Núñez
Ignacio Allende	Ignacio Allende
Ignacio Zaragoza	Ignacio Zaragoza
Xīpe-Totec	Xipe Totec
Franz Schönhuber	Franz Schönhuber
Joan Fuster	Joan Fuster
José Emilio Pacheco	José Emilio Pacheco
Tōllān Xīcohcotitlan	Tula (archäologische Stätte)
Arcady Boytler	Arcady Boytler
Tlachicuazti 2001	Juni 2001
Tlamācuīlti 2001	Mai 2001
Renault 14	Renault 14
Los Olvidados	Die Vergessenen (1950)
Tepēcempōhualxōchitl	Schmalblättrige Studentenblume
Tlālxeliuhcāyōtl Āhuachāmpan	Departamento Ahuachapán
Newhaven, Sussex Tlāpcopa	Newhaven
Mecano	Mecano
Renault Celtaquatre	Renault Celtaquatre
Cuammantlah	Huamantla
Āmanacocheh	Büffelkopfente
Renault 8	Renault 8
Acachatl	Penaeus monodon
Āxōlōmichin	Katzenwelse
Mātlālcuēyeh (tletepētl)	Malintzin
Tezontzapotl	Sapote
Otlatl	Trauerbambus
Mēxihcah in ōmpa Tlacetilīlli Tlahtohcāyōtl	Mexikanische Amerikaner
Īpān Asturias	Flagge Asturiens
Cochotl	Weißstirnamazone
Maná	Maná
Renault 7	Renault 7
Hot Wheels	Hot Wheels
Santa María Cuatōlco	Santa María Huatulco
Tlālxeliuhcāyōtl León	Departamento León
Īxiptlayōlcāyōtl	Kinematographie
Tlālxeliuhcāyōtl Santa Bárbara (Honduras)	Departamento Santa Bárbara (Honduras)
Renault 12	Renault 12
Veraguas	Provinz Veraguas
Peugeot 301	Peugeot 301
Guy Berryman	Guy Berryman
Āehēcamalacotl Félix	Hurrikan Felix
Tlanāuhti 2004	April 2004
Isidro Fabela	Isidro Fabela
Yohuallān Independencia	Iguala
BMW 3er-E36	BMW E36
Tlamahtlācōnti 2000	Dezember 2000
Jorge Fons	Jorge Fons
Tlayēti 2004	März 2004
Āzcamōlli	Escamol
Arizpe	Arizpe
Āpitzauhco	Apizaco
Ātlatlālacatl	Gänse
Tlanāuhti 1999	April 1999
Tlanāuhti 2000	April 2000
Tlanāuhti 2001	April 2001
Tlanāuhti 2002	April 2002
Tlanāuhti 2003	April 2003
Palos de la Frontera	Palos de la Frontera
Mīltomatl	Tomatillo
Licaonia	Lykaonien
Tlālxeliuhcāyōtl Atlántida	Departamento Atlántida
Carmel	Carmel-by-the-Sea
Aramberri	Aramberri
Huēiyac chicāuhtlahtōl	Makron
Colón, Panama	Colón (Stadt, Panama)
Ricardo Montaner	Ricardo Montaner
Chichtli	Streifenkauz
Āltepētl Mier	Ciudad Mier
San Rafael, California	San Rafael (Kalifornien)
Ehēcatōtolin	Wegekuckuck
Peugeot 401	Peugeot 401
Neiva	Neiva
Cuīcatiani	Musiker
Epazōtl	Mexikanischer Drüsengänsefuß
Atetepitztli	Riesenkäfer
Vybiti	Wybiti
Limón (huēyāltepētl)	Provinz Limón
Jimmy Eat World	Jimmy Eat World
Īpān Yancuīc Mēxihco	Flagge New Mexicos
Tonantzin Coromoto	Unsere Liebe Frau von Coromoto
Xōchimīlco	Xochimilco
Huitzitzilmichin	Gewöhnlicher Hornhecht
Nissan Skyline GT-R R34	Nissan Skyline
Marías Tlālhuāctli	Marias-Inseln
Santa María, California	Santa Maria (Kalifornien)
Citroën C4	Citroën C4
Tlālxeliuhcāyōtl Chināntēcapan	Departamento Chinandega
Dodge Viper SRT-10 ZB	Dodge Viper
Cuāuhtemōc (īxiptlahyōtiliztli)	Cuauhtémoc (Delegación)
Atapalcatl	Schwarzkopfruderente
San José (huēyāltepētl)	Provinz San José
Tapachtli	Stachelaustern
Arthur Seyß-Inquart	Arthur Seyß-Inquart
Quetzalcuetzpalin	Helmbasilisk
Ford GT90	Ford GT90
Penonomé	Penonomé
Fernando de Fuentes	Fernando de Fuentes
Ensenada, Tlani California	Ensenada
Mamixtli	Wasserhahn
Caratagena de Indias	Cartagena (Kolumbien)
Progreso, Yucatān	Progreso de Castro
Los Cabos	Municipio Los Cabos
Coyōhuahcān	Coyoacán
Wieselburg	Wieselburg
Iztāccihuātl	Iztaccíhuatl
Zacatōchin	Vulkankaninchen
Quiché, Cuauhtēmallān	Departamento Quiché
Santa Ana (tlālxeliuhcāyōtl)	Departamento Santa Ana
Chichicōātl	Hühnerfresser
San Miguel, Cōzcatlān	San Miguel (El Salvador)
Tlamācuīlti 2005	Mai 2005
Tlachicuazti 2005	Juni 2005
Juárez	Juárez
Xināchtēcatl	Nevado de Toluca
Cerro de Pasco	Cerro de Pasco
Erlauf	Erlauf (Gemeinde)
Drew Barrymore	Drew Barrymore
Las Vegas, Yancuīc Mēxihco	Las Vegas (New Mexico)
Machu Picchu	Machu Picchu
Francesco d'Assisi	Franz von Assisi
Renault Dauphine	Renault Dauphine
Puyo	Puyo
Solidaridad (āltepēcalpōlli)	Municipio Solidaridad
Ācachichictli	Renntaucher
Flores, Petén	Flores (Guatemala)
Cōcohtli	Inkatäubchen
Āltepētl Obregón	Ciudad Obregón
Julián Carrillo	Julián Carrillo
Partido Revolucionario Institucional	Partido Revolucionario Institucional
Ic cē mētztli īpan 2005	Januar 2005
Chicalotl	Mexikanischer Stachelmohn
Santiago Veraguas	Santiago de Veraguas
Armería (āltepēcalpōlli)	Municipio Armería
Darién	Provinz Darién
Kanon und Gigue in D-Dur für drei Violinen und Basso Continuo	Kanon und Gigue in D-Dur (Pachelbel)
Tlaxcallān Xīcohtēncatl	Tlaxcala (Stadt)
Cuauhnacaztli (huēyāltepētl)	Provinz Guanacaste
Nextlālpan	Municipio Nextlalpan
Arne Schimmer	Arne Schimmer
Izabal	Departamento Izabal
Cuauhtēmallān (Tlālxeliuhcāyōtl)	Departamento Guatemala
Āehēcamalacotl Dean	Hurrikan Dean
Juliaca	Juliaca
Volkswagen Jetta	VW Jetta
Xālcanauhtli	Nordamerikanische Pfeifente
Īpān Bavaria	Staatsflagge Bayerns
De facto	De jure/de facto
Cēmpōhualmahtlāctli oncē	Einunddreißig
Chris Martin	Chris Martin
Wáng Guāngliáng	Michael Wong
Jenni Rivera	Jenni Rivera
Ichcatl	Baumwolle
Sam’s Town	Sam’s Town
Renault Twingo	Renault Twingo
Cōzahtli	Langschwanzwiesel
Santa Tecla, Cōzcatlān	Santa Tecla
Citroën C3	Citroën C3
Mexcalli	Mezcal
Quetzalcōātl (yōlcatl)	Gelbgefleckte Palmlanzenotter
Renault 19	Renault 19
Tlālxeliuhcāyōtl Rivas	Departamento Rivas
Īxmanquitlālli	Flatland
José Revueltas	José Revueltas
Ic cē mētztli īpan 2004	Januar 2004
Ask	Ask (Hordaland)
BMW 3er-E21	BMW E21
Bugatti EB110	Bugatti EB110
Santiago Apóstol īteōpan (Tequixquiāc)	Sankt-Jakobus-Apostel-Kirche (Tequixquiac)
José Pablo Moncayo	José Pablo Moncayo
Ricardo Legorreta Vilchis	Ricardo Legorreta
Jô Soares	Jô Soares
José Guadalupe Posada	José Guadalupe Posada
Huēhueh Xīcohtēncatl	Xicoténcatl der Ältere
Gustavo Baz	Gustavo Baz Prada
Jorge Negrete	Jorge Negrete
Juan Camilo Mouriño	Juan Camilo Mouriño
Āltepētl Mēxihco Metro	U-Bahn Mexiko-Stadt
Kėdainiai	Kėdainiai
Jorge Basadre	Jorge Basadre Grohmann
Miguel Grau	Miguel Grau Seminario
Calanda	Calanda (Spanien)
Battle, Sussex Tlāpcopa	Battle (East Sussex)
Chiriquí	Provinz Chiriquí
Santa Ana, Cōzcatlān	Santa Ana (El Salvador)
Cōzcatlān, Cōlimān	Manzanillo (Mexiko)
Iztapalāpan	Iztapalapa
Alpine A110	Alpine A110
Patox	Hausente
Āteponaztli	Nordamerikanische Rohrdommel
Āltepēcalpōlli	Italienische Gemeinden
Tequitl (netlamachtilli)	Tribut
Ferrari F50	Ferrari F50
Ātīzapan Zaragoza	Municipio Atizapán de Zaragoza
Huilōtl	Carolinataube
Chināmitl	Chinampa
Tlaōnti 2005	Februar 2005
Ford GT	Ford GT
Tōnalmachiyōtl	Azteken-Kalender
Tulcán	Tulcán
Galiciatlācatl	Galicier
Calexico, California	Calexico
Chiquimollān	Departamento Chiquimula
Volkswagen Sharan	VW Sharan
San Miguel de Allende	San Miguel de Allende
Crimea	Autonome Republik Krim
BMW 3er-E46	BMW E46
Āpipipitzcatl	Präriemöwe
Tezcatlīpoca	Tezcatlipoca
Tozan	Taschenratten
Chachapoyas	Chachapoyas (Peru)
Ātlīxco	Atlixco
Audi 80 B4	Audi 80 B4
Audi A4	Audi 80/A4
Audi A4 B5	Audi A4 B5
Audi A4 B6	Audi A4 B6
Audi A4 B7	Audi A4 B7
Audi R8	Audi R8
Tehuiloyohcān (āltepēcalpōlli)	Municipio Teoloyucan
Acambay	Municipio Acambay de Ruiz Castañeda
Cempōhualxōchitl	Aufrechte Studentenblume
Īpān Andalucia	Flagge Andalusiens
Cuauhxīmalpan	Cuajimalpa de Morelos
Āxōlōcōātl	Fünffingerige Handwühle
Īpān Extremadura	Flagge der Extremadura
Montemorelos	Montemorelos
Chīmaltēnanco	Departamento Chimaltenango
Okinawa, Xapon	Präfektur Okinawa
Partido de la Revolución Democrática	Partido de la Revolución Democrática
Kukulkán	Kukulkan
Bragança	Bragança (Portugal)
Ixtehuilotl	Linse (Optik)
Ehēcalquixohuayān ītlālpancalactihuechiliz Da Nang	Flughafen Da Nang
Huēyi teōcalli	Templo Mayor
Īpān Aragón	Flagge Aragoniens
Architecture & Morality	Architecture & Morality
Magdalena Contreras	La Magdalena Contreras
Viva Zapata!	Viva Zapata!
Zacāpan	Departamento Zacapa
Tlachicōnti 2004	Juli 2004
Āyōtōchtepēc	Ayutuxtepeque
Huaraz	Huaraz
Mēxihcatl tlahcuilōliztli	Azteken-Schrift
Ēxcān Tlahtōlōyān	Aztekischer Dreibund
Instituto Nacional de Estadística y Geografía	INEGI
Xālāpan, Cuauhtēmallān	Departamento Jalapa
Itzcuintlān	Departamento Escuintla
El Progreso	Departamento El Progreso
Baldur Springmann	Baldur Springmann
Tacaxtli	Baumstumpf
Cinocuilin	Baumwollkapselbohrer
Shintō	Shintō
Tepitōn tepozmalacatl	Kleinwagen
Irapuato	Irapuato
Electronica	Electronica (Musik)
Benno Herrmannsdörfer	Benno Herrmannsdörfer
Will Champion	Will Champion
Bernd Lucke	Bernd Lucke
Peugeot 405	Peugeot 405
Peugeot 605	Peugeot 605
Coclé	Provinz Coclé
Bernhard Suttner	Bernhard Suttner
Nāhuatlācah	Nahua
Tumbes	Tumbes
Cōātlīcue	Coatlicue
Centzontlahtōleh	Spottdrossel
Franz Ferdinand (LP)	Franz Ferdinand (Album)
Cuāchichiquilzōlin	Schopfwachtel
Panasonic	Panasonic (Marke)
Bono	Bono
Medford, Oregon	Medford (Oregon)
Your Song	Your Song
Caterham	Caterham Cars
Chīlācatl	Pasilla
BMW 3er-E30	BMW E30
Cacomiztli	Mittelamerikanisches Katzenfrett
Ica	Ica
Cāltzontzin	Cazonci
Ford Ka	Ford Ka
Tehuahcān	Tehuacán
Āhuēhuētēnanco	Departamento Huehuetenango
Pichilemu tlālolīniliztli īpan 2010	Erdbeben in Pichilemu 2010
Copan	Departamento Copán
Santiago Tequixquiāc	Santiago Tequixquiac
Tēcuāni tlācamāyeh	Mexikanischer Grizzlybär
Quetzaltenānco	Departamento Quetzaltenango
Tlālnepantlah Baz	Tlalnepantla
Tequillān	Tequila (Jalisco)
Peugeot 104	Peugeot 104
Renault Espace IV	Renault Espace
Mägo de Oz	Mägo de Oz
Tlayēti 2005	März 2005
Partido Acción Nacional	Partido Acción Nacional (Mexiko)
Montería	Montería
Xincoyōtl	Phrynosomatidae
Copitl	Großer Leuchtkäfer
Viridiana	Viridiana
Puerto Vallarta	Puerto Vallarta
Paquimeh, Chihuahhua	Paquimé
VietJet Air	VietJet Air
Tlālhuāctli Guadalupe	Guadalupe (Insel)
Iponia	Hippo Regius
Tētzacuīlli	Pferch
Mitsubishi Eclipse	Mitsubishi Eclipse
Chaplin	Chaplin
Ehēcalquixohuayān ītlālpancalactihuechiliz Āltepētl Mēxihco	Flughafen Mexiko-Stadt
Bill Meléndez	Bill Melendez
The Valley of Fear	Das Tal der Angst
Tlamahtlācōnti 2004	Dezember 2004
Tlālxeliuhcāyōtl La Paz (Honduras)	Departamento La Paz (Honduras)
Tlālxeliuhcāyōtl Ocotepēc	Departamento Ocotepeque
Ōllālco	Departamento Olancho
Tlālxeliuhcāyōtl Valle	Departamento Valle
Tlālxeliuhcāyōtl Gracias a Dios	Departamento Gracias a Dios
Tlālxeliuhcāyōtl Colón	Departamento Colón (Honduras)
Cabañas	Departamento Francisco Morazán
Ciudad de la Costa	Ciudad de la Costa
Pemex	PEMEX
Chicomecōātl	Chicomecoatl
Norbert Steger	Norbert Steger
Tlamahtlācti 2004	Oktober 2004
Calcactli	Pantoffel
Xōchitepēc, Cuauhtēmallān	Departamento Suchitepéquez
San Marcos, Cuauhtēmallān	Departamento San Marcos
Totōnicāpan	Departamento Totonicapán
Santa Rosa, Cuauhtēmallān	Departamento Santa Rosa (Guatemala)
Retalhuleu	Departamento Retalhuleu
Boca del Río	Boca del Río
Bocas del Toro	Bocas del Toro (Stadt)
Botho-Wendt zu Eulenburg	Botho-Wendt zu Eulenburg
Opel Astra F	Opel Astra F
Tlālxeliuhcāyōtl Cholōltēcac	Departamento Choluteca
Ehēcalquixohuayān Ca Mau	Flughafen Ca Mau
Córdoba	Córdoba
Tlahcotlālpan	Tlacotalpan
São Joaquim, Santa Catarina	São Joaquim
Copalli	Copal (Baumharz)
Lino xināchtli	Leinsamen
Tlālxeliuhcāyōtl Cabañas	Departamento Cabañas
Renault 4CV	Renault 4CV
Tzīncahcalaquiāliz	Butt-Plug
Ford Futura	Ford Fusion (USA)
Tlachicuazti 2002	Juni 2002
Peugeot 404	Peugeot 404
Day & Age	Day & Age
Villa del Carbón	Municipio Villa del Carbón
Cocollān (āltepēcalpōlli)	Cocula
Oeiras	Oeiras
Pānchīmalco	Panchimalco
Isla Mujeres (āltepēcalpōlli)	Municipio Isla Mujeres
Peugeot 504	Peugeot 504
Tlālxeliuhcāyōtl San Miguel	Departamento San Miguel (El Salvador)
Tlālxeliuhcāyōtl La Libertad (Cōzcatlān)	Departamento La Libertad
Haxuri	Chaschuri
Reconquista, Argentina	Reconquista (Argentinien)
Mācuahuitl	Obsidianschwert
Yakult	Yakult
Mīlpan Tlacpac	Milpa Alta
Tlatlayān	Municipio Tlatlaya
Nissan Fairlady Z34	Nissan 370Z
Porsche 996 Carrera	Porsche 996
Samuel Ruiz García	Samuel Ruiz García
Īpān Galicia	Flagge Galiciens
Cuāuhtlah	Cuautla
Universidad de los Andes (Chile)	Universidad de los Andes (Chile)
Tlachicuazti 2004	Juni 2004
Libertad, Uruguay	Libertad (Uruguay)
Zacualli tepozmalacatl	Kompaktklasse
Tenexmichin	Gemeine Meerbrasse
L'Âge d'Or	Das goldene Zeitalter
Wilamowice	Wilamowice
Michael (cuīcatl)	Michael (Begriffsklärung)
Iztācalco	Iztacalco
Zōyapanco	Soyapango
Orchestral Manoeuvres In The Dark	Orchestral Manoeuvres in the Dark
Guerrero Negro	Guerrero Negro
Champerico	Champerico
True Colors (cuīcatl)	True Colors (Lied)
San Francisco Gotera	San Francisco Gotera
El Santo	El Santo
Āzcacoyōtl	Ameisenbären
