Africa	Afrika
Rex sacrorum	Rex sacrorum
La Palme	La Palme
Moeltina	Mölten
Periodus Iemdet Nasr	Ğemdet Nasr-Zeit
Germania (Tacitus)	Germania (Tacitus)
Violaceus	Violett
Robertus Antonius Plant	Robert Plant
Stagnum (Croatia)	Ston
Cancer (genus)	Cancer (Gattung)
Cocurès	Cocurès
Comitatus Durhamensis (Carolina Septentrionalis)	Durham County (North Carolina)
Ut queant laxis	Johannes-Hymnus
Ilsede	Ilsede
Rogerius II Trencavelli	Roger II. Trencavel
Cysoing	Cysoing
Dominium Nigropontis	Herrschaft von Negroponte
Vadans (Arar Superior)	Vadans (Haute-Saône)
Philippus Habert	Philippe Habert (Schriftsteller)
Polani	Polanen
Phocaea	Foça
Pons ligneus	Holzbrücke
Manonviller	Manonviller
Georgius Maria Mejía	Jorge María Mejía
Asserius	Asser
Coitus Antarcticus	Antarktische Konvergenz
Hellenismus	Hellenismus
Robertus Carlos	Roberto Carlos da Silva
Gabriel Zubeir Wako	Gabriel Zubeir Wako
La Gaude	La Gaude
Montigny-sur-l'Hallue	Montigny-sur-l’Hallue
Roseus	Rosa (Farbe)
8164 Andreasdoppler	(8164) Andreasdoppler
Iacobus Houston Davis	Jimmie Davis
Uffholtz	Uffholtz
Morcourt (Samara)	Morcourt (Somme)
Nampty	Nampty
Syme	Symi
Morchain	Morchain
Hiovia	Hjo
Beratzhausen	Beratzhausen
Moyenneville (Samara)	Moyenneville (Somme)
Upper West Side	Upper West Side
Lapugnoy	Lapugnoy
Montigny-les-Jongleurs	Montigny-les-Jongleurs
Altruismus mutuus	Reziproker Altruismus
Onychogalea	Nagelkängurus
Ars Palaeochristiana	Frühchristliche Kunst
Livingston Comitatus (Illinoesia)	Livingston County (Illinois)
Seignosse	Seignosse
Combiers	Combiers
Ludi Megalenses	Ludi Megalenses
Balgentiacum	Beaugency
Laura	Laura
Chrysoprasius	Chrysopras
Moyencourt	Moyencourt
Mérey-sous-Montrond	Mérey-sous-Montrond
Denkte	Denkte
Lookout Records	Lookout! Records
Morisel	Morisel
5285 Krethon	(5285) Krethon
Teror	Teror
Ougney-Douvot	Ougney-Douvot
Lucius Valerius Flaccus (consul 195 a.C.n.)	Lucius Valerius Flaccus (Konsul 195 v. Chr.)
Montauban-de-Picardie	Montauban-de-Picardie
後漢書	Hou Hanshu
Flassan	Flassan
Naours	Naours
Montonvillers	Montonvillers
Mouflières	Mouflières
Neslette	Neslette
Amerdingen	Amerdingen
Nigella Xenodochio Clara	Nesle-l’Hôpital
Namps-Maisnil	Namps-Maisnil
Pinacotheca Tate	Tate Gallery
Nevşehir (provincia)	Nevşehir (Provinz)
Franciscus Vatel	François Vatel
Alfredus Emmanuel Smith	Alfred E. Smith
Nazareth	Nazareth
Beaumont-Hague	Beaumont-Hague
Carolus Maria Giulini	Carlo Maria Giulini
Moyencourt-lès-Poix	Moyencourt-lès-Poix
Stephanus Defour	Steven Defour
Sergius Nečaev	Sergei Gennadijewitsch Netschajew
Uranopolis	Ouranoupoli
Gododinium	Y Gododdin
Fazıl Say	Fazıl Say
7543 Prylis	(7543) Prylis
Saint-Blaise (Sabaudia Superior)	Saint-Blaise (Haute-Savoie)
Alexandria de Rocca	Alessandria della Rocca
Apoxyomenus	Apoxyomenos
Bisbona	Bivona
Martinus Oppaviensis	Martin von Troppau
Hadrianeum	Hadrianeum
Rœulx	Rœulx
Neaera	Neaira (Hetäre)
Renatus Viviani	René Viviani
Burgium	Burgio
Mimi Gibson	Mimi Gibson
Calamonacum	Calamonaci
Bernadetta Chirac	Bernadette Chirac
Caltabillocta	Caltabellotta
Emerkingen	Emerkingen
Martyrologium	Martyrologium
Camastra	Camastra
Camarata	Cammarata
Campus Bellus (Agrigentum)	Campobello di Licata
Gualterus Map	Walter Map
Ludovicus Facta	Luigi Facta
Anna Lindblom	Anita Lindblom
Cana Galilaeae	Kana (Galiläa)
Mons Guelfus-Thesidum	Welsberg-Taisten
Bouillancourt-en-Séry	Bouillancourt-en-Séry
Candicattinum	Canicattì
Gaius Vibius Pansa Caetronianus	Gaius Vibius Pansa Caetronianus
Lafayette Comitatus (Visconsinia)	Lafayette County (Wisconsin)
Castrum Thermarum	Casteltermini
Cyrillus Dessel	Cyril Dessel
Ciancianum	Cianciana
Comitinum	Comitini
Machometus Ghannouchi	Mohamed Ghannouchi
2070 Humason	(2070) Humason
Forum studiosorum Europaeorum	Association des Etats Généraux des Etudiants de l’Europe
Favaria	Favara
Ioannes Iacobus Servan-Schreiber	Jean-Jacques Servan-Schreiber
Guengat	Guengat
Gruttae (Sicilia)	Grotte (Sizilien)
Ficaria (Corsica Meridionalis)	Figari (Korsika)
Marianus Arista	Mariano Arista
Nicolaus Dică (pedilusor)	Nicolae Dică
Patricius Wolf	Patrick Wolf (Fußballspieler, 1981)
Blair Lee III	Blair Lee III.
Theodorus Roosevelt McKeldin	Theodore McKeldin
Beniaminus Franklin Flanders	Benjamin Flanders
Fridericus Plaisted	Frederick W. Plaisted
Ioppulum Giancascium	Joppolo Giancaxio
Emerson Columbus Harrington	Emerson Harrington
Robertus Carolus Wickliffe	Robert C. Wickliffe
Thomas Overton Moore	Thomas Overton Moore
Oden Bowie	Oden Bowie
Paulus Octavius Hébert	Paul Octave Hébert
Tanganica	Tanganjika
Edvinus Warfield	Edwin Warfield
Gulielmus Preston Lane	William Preston Lane
Alicata	Licata
Ioannes Millard Tawes	J. Millard Tawes
Ludovicus Barrows	Lewis O. Barrows
Luca Sicula	Lucca Sicula
Lelant	Lelant
Iacobus Benoist-Méchin	Jacques Benoist-Méchin
Sireuil	Sireuil
Gueugnon	Gueugnon
Memphis (Italia)	Menfi
Jumel	Jumel
Mons Vagus	Montevago
Narum	Naro
Pandolfus Petrucius	Pandolfo Petrucci
Maurice (pellicula)	Maurice (Film)
Sempronia (Decimi Bruti uxor)	Sempronia
Tammany Hall	Tammany Hall
Chico	Chico (Kalifornien)
Palma Montis Clarii	Palma di Montechiaro
Petrus Lemebel	Pedro Lemebel
Lucius Aemilius Paullus (consul 219 a.C.n.)	Lucius Aemilius Paullus (Schlacht von Cannae)
Excerpta Valesiana	Anonymus Valesianus
Gulielmus van de Velde iunior	Willem van de Velde der Jüngere
Portus Empedocles	Porto Empedocle
Rahalmutum	Racalmuto
Raphadalis	Raffadali
Düzce (provincia)	Düzce (Provinz)
Lucius Salvius Otho (consul 33)	Lucius Salvius Otho
Michael Enzi	Mike Enzi
Reges Ostrogothorum	Liste ostgotischer Könige
Regalis Mons (Agrigentum)	Realmonte
Allava	Ribera
Aulus Caecina Alienus	Aulus Caecina Alienus
Robertus Cormier	Robert Cormier
Martyres	Mártires (Lissabon)
In Through the Out Door	In Through the Out Door
Thomas Milián	Tomás Milián
Sambuca Siciliae	Sambuca di Sicilia
Fanum Sancti Blasii Platanis	San Biagio Platani
Fanum Sancti Ioannis Gemini	San Giovanni Gemini
Fanum Sanctae Elisabethae (Italia)	Santa Elisabetta
Fanum Sanctae Margaritae Criniensis	Santa Margherita di Belice
Fanum Sancti Angeli Muxari	Sant’Angelo Muxaro
Fanum Sancti Stephani Coschinae	Santo Stefano Quisquina
Sacca	Sciacca
Villa Franca (Agrigentum)	Villafranca Sicula
Bernardus de Jussieu	Bernard de Jussieu
Lycophron (Chalcidensis)	Lykophron aus Chalkis
Iulia (L. Pinarii uxor)	Iulia (Schwester Caesars)
Elisabetha Henrietta Hyman	Libbie Henrietta Hyman
Nyomi Banxxx	Amanda Dee
Eliu Emory Jackson	Elihu Jackson
Henricus Whinna Nice	Harry Nice
Henricus Luse Fuqua	Henry L. Fuqua
Dirmutius MacCulloch	Diarmaid MacCulloch
Montana (Italia)	Montan
Carolus Golser	Karl Golser
Ioannes McEnery	John McEnery (Gouverneur)
Israel Washburn minor	Israel Washburn junior
Vetus Wiedikon	Alt-Wiedikon
Thomas Holliday Hicks	Thomas Holliday Hicks
Gulielmus Wright Heard	William Wright Heard
Jared Young Sanders	Jared Y. Sanders
Franciscus Brown	Frank Brown (Gouverneur)
Ruffin Golson Pleasant	Ruffin Pleasant
Ioannes Lee Carroll	John Lee Carroll
Andreas Maria Constans Duméril	André Marie Constant Duméril
Godfrey Binaisa	Godfrey Binaisa
Mosum in Valle Passiriae	Moos in Passeier
Nalles	Nals
Nicolaus Laurentii	Cola di Rienzo
Nova Latina	Welschnofen
Ellen Glasgow	Ellen Glasgow
Viginti septem	Siebenundzwanzig
Nova Teutonica	Deutschnofen
Aura (Italia)	Auer (Südtirol)
Marcus Livius Drusus	Marcus Livius Drusus der Jüngere
Martha Abba	Marta Abba
Stephanus Accorsi	Stefano Accorsi
Santa Cruz de La Palma	Santa Cruz de La Palma
Sam Houston Jones	Sam H. Jones
Georgius Sphrantzes	Georgios Sphrantzes
Robertus Greene	Robert Greene (Schriftsteller, 1558)
Dorinel Munteanu	Dorinel Munteanu
Manuel II (imperator Trapezuntinus)	Manuel II. (Trapezunt)
Altafulla	Altafulla
Reservatum Altaicum	Altai-Naturreservat
Robertus Floyd Kennon	Robert F. Kennon
Senesinus	Senesino
Iohannes de Sacrobosco	Johannes de Sacrobosco
Gulielmus Iosephus Levada	William Joseph Levada
Publius Licinius Valerianus (frater Gallieni)	Licinius Valerianus
Ephippus Olynthius	Ephippos von Olynth
Antonella Clerici	Antonella Clerici
Robertus Bishop	Rob Bishop
Barlovento (La Palma)	Barlovento (La Palma)
Ephraim Inoni	Ephraim Inoni
Breña Alta	Breña Alta
Breña Baja	Breña Baja
Samuel Wallis (classis praefectus)	Samuel Wallis
Fuencaliente de La Palma	Fuencaliente de La Palma
Garafía	Garafía
Thaddeus Zuccari	Taddeo Zuccari
Napoleo Iosephus Carolus Paulus Bonaparte	Napoléon Joseph Charles Paul Bonaparte
Georgius Pell	George Pell
Marcus Sempronius C.f. Tuditanus	Marcus Sempronius Tuditanus (Konsul 240 v. Chr.)
Alphonsus López Trujillo	Alfonso López Trujillo
Puntagorda	Puntagorda
Michael Gulielmus Balfe	Michael William Balfe
Puntallana	Puntallana
San Andrés y Sauces	San Andrés y Sauces
Aphraates	Aphrahat
Iosephus Georgius Strossmayer	Josip Juraj Strossmayer
Tijarafe	Tijarafe
Villa de Mazo	Villa de Mazo
Victor Cousin	Victor Cousin
Manuel Chrysoloras	Manuel Chrysoloras
Petrus Seiichi Shirayanagi	Peter Seiichi Shirayanagi
Minh Mạng	Minh Mạng
Hieronymus Pragensis	Hieronymus von Prag
Isa Barzizza	Isa Barzizza
Maria Valtorta	Maria Valtorta
Otto Arosemena	Otto Arosemena
Marianus Suárez	Mariano Suárez
Arnaldus Forlani	Arnaldo Forlani
Alta Villa (Sicilia)	Altavilla Milicia
Herodas	Herodas
Flavius Blondus	Flavio Biondo
Eduardus Rendell	Ed Rendell
Eduardus Everett	Edward Everett
Anatolius Rybakov	Anatoli Naumowitsch Rybakow
Albertus de Broglie	Albert de Broglie
Marinus Faletrus	Marino Faliero
Jake Lloyd	Jake Lloyd
Silvius Pellico	Silvio Pellico
Servius Sulpicius Rufus	Servius Sulpicius Rufus
Altdorf (Niederbayern)	Altdorf
Lucius Munatius Plancus	Lucius Munatius Plancus
Ioannes Abineri	John Abineri
Ricardus Addinsell	Richard Addinsell
Georgius Secundus Dux Cantabrigiae	George, 2. Duke of Cambridge
Simeon S. Pennewill	Simeon S. Pennewill
Altdorf (Böblingen)	Altdorf (Landkreis Böblingen)
Arthurus Schlesinger	Arthur M. Schlesinger
Christophorus Hogwood	Christopher Hogwood
Mircea Geoană	Mircea Geoană
Gaius Antonius Hybrida	Gaius Antonius Hybrida
Hieronymus Cardianus	Hieronymos von Kardia
Altdorf bei Nürnberg	Altdorf bei Nürnberg
Hieronymus Fabricius ab Aquapendente	Girolamo Fabrizio
Franciscus Patricius	Francesco Patrizi da Cherso
Matthias Flacius	Matthias Flacius
Albertus (antipapa)	Albertus (Gegenpapst)
Victor IV (antipapa 1138)	Viktor IV. (Gregor)
Quintus Fabius Maximus Rullianus	Quintus Fabius Maximus Rullianus
Alexander Colonna-Walewski	Alexandre Colonna-Walewski
Marcus Manlius T.f. Capitolinus	Marcus Manlius Capitolinus
Publius Claudius Pulcher	Publius Claudius Pulcher (Konsul 249 v. Chr.)
Gaius Duilius	Gaius Duilius
Guilielmus Farel	Guillaume Farel
Ionathan Hyde	Jonathan Hyde
Franciscus Ballerini	Franco Ballerini
Fridericus III Feltrius	Federico da Montefeltro
Vsevolodus Ivanov	Wsewolod Wjatscheslawowitsch Iwanow
Benedictus de Sancta Maura	Benoît de Sainte-Maure
Samuel Maršak	Samuil Jakowlewitsch Marschak
Antonius de Jussieu	Antoine de Jussieu
Paulus Bonacelli	Paolo Bonacelli
Nicolaus Zieliński	Nikolai Dmitrijewitsch Selinski
Tudor Arghezi	Tudor Arghezi
Theodorus Litke	Fjodor Petrowitsch Lütke
Gio Ponti	Gio Ponti
Ioannes Arbuthnot	John Arbuthnot
Thomas de Vio	Thomas Cajetan
Otto Frisingensis	Otto von Freising
Marcus Licinius Crassus	Marcus Licinius Crassus (Begriffsklärung)
Paula Borboni	Paola Borboni
Mensura Aegyptia	Alte Maße und Gewichte (Ägypten)
Isaacus Casaubonus	Isaac Casaubon
Marcus Antistius Labeo	Marcus Antistius Labeo
Constitutiones Andersonii	Alte Pflichten (Freimaurerei)
Aloisius Lilius	Aloisius Lilius
Reinhardus Keiser	Reinhard Keiser
Krizia	Krizia
Fixa activitatis forma	Schlüsselreiz
AN	AN
Althaea (Hispania)	Altea
Alteglofsheim	Alteglofsheim
Altenau	Altenau
Hadrianus Scheffer	Ary Scheffer
Ioannes Georgius Trissinus	Gian Giorgio Trissino
Michael Kalecki	Michał Kalecki
Alphonsus II (rex Neapolis)	Alfons II. (Neapel)
Altenbuch	Altenbuch
Altemburga	Altenburg (Niederösterreich)
Ricardus (archiepiscopus Messanensis)	Richard Palmer (Erzbischof)
Altenburger Ziegenkäse	Altenburger Ziegenkäse
Altendorf (Landkreis Bamberg)	Altendorf (Landkreis Bamberg)
Mercedes Bresso	Mercedes Bresso
Diana DeGette	Diana DeGette
Virginia Déjazet	Virginie Déjazet
Maria Elisabetha Braddon	Mary Elizabeth Braddon
Silvana Pampanini	Silvana Pampanini
Christianus Carter	Chris Carter (Drehbuchautor)
Altenkunstadt	Altenkunstadt
Catharina Spaak	Catherine Spaak
Anna Lesko	Anna Lesko
Anna Consigny	Anne Consigny
Carolina Pini	Carolina Pini
Altenmedingen	Altenmedingen
Cammie King	Cammie King
Anna Langfus	Anna Langfus
Christina Ebersole	Christine Ebersole
Alicia Rhett	Alicia Rhett
Kali Rocha	Kali Rocha
Ambra Angiolini	Ambra Angiolini
Octavia Hill	Octavia Hill
Rembertus Dodonaeus	Rembert Dodoens
Constantia (imperatrix)	Constantia (Tochter Constantius’ II.)
Anna Taylor-Gordon	Hannah Taylor-Gordon
Milena Vukotic	Milena Vukotic
Maude Adams	Maude Adams
Lindsey Davis	Lindsey Davis
Allen M. Fletcher	Allen M. Fletcher
Ioannes Hari	Johann Hari
Paulus Iovius	Paolo Giovio
Altenstadt (Iller)	Altenstadt (Oberbayern)
Lamia (meretrix)	Lamia (Geliebte des Demetrios)
Altenthann	Altenthann
Graham Swift	Graham Swift
Bernardus Strozzi	Bernardo Strozzi
Ludovicus Couperus	Louis Couperus
Alexander Carolus de Calonne	Charles Alexandre de Calonne
Feronia (discretiva)	Feronia
Ferdinandus I (rex Neapolis)	Ferdinand I. (Neapel)
Victorius Arrigoni	Vittorio Arrigoni
Petrus Sessions	Pete Sessions
Alphonsus M. Clark	Alonzo M. Clark
Evagrius Ponticus	Euagrios Pontikos
Hegesias Cyrenaicus	Hegesias
Guido I de Leveiis	Guy I. de Lévis
Waldburg	Waldburg
Marcus Tullius Tiro	Marcus Tullius Tiro
Ricardus de Clare (comes II Penbrochiae)	Richard de Clare, 2. Earl of Pembroke
Breitenthal (Schwaben)	Breitenthal
Robertus Renfroe Riley	Bob Riley
Maggia	Maggia
Ioannes Tong Hon	John Tong Hon
Thomas Hammarberg	Thomas Hammarberg
Petrus P. Carp	Petru Carp
Michael Barnier	Michel Barnier
Ludovicus Angelus González Macchi	Luis Ángel González Macchi
Magdalena Passaea	Magdalena de Passe
Iustinus Ahomadegbé-Tomêtin	Justin Ahomadegbé-Tomêtin
Didacus Freitas do Amaral	Diogo Freitas do Amaral
Diana di Prima	Diane DiPrima
Hugo Haase	Hugo Haase
Bartolus de Saxoferrato	Bartolus de Saxoferrato
Alfredus Bonanno	Alfredo Maria Bonanno
Franciscus Algarotti	Francesco Algarotti
Gymnasium vetus electorale Benshemiense	Altes Kurfürstliches Gymnasium Bensheim
Moa Hjelmer	Moa Hjelmer
Anna Lööf	Annie Lööf
Timotheus Hetherington	Tim Hetherington
Peri Gilpin	Peri Gilpin
Velum (discretiva)	Velum
Nasale	Nasal
Damianus Bednyj	Demjan Bedny
Aloysius Cernuda	Luis Cernuda
Castelluccium (discretiva)	Castelluccio
Iosephus Eggleston Johnston	Joseph E. Johnston
Anna (imperatrix Trapezuntina)	Anna Anachutlu Komnene
Ducas (historicus)	Dukas (Historiker)
Dionysius Oppenheim	Dennis Oppenheim
Armandus Călinescu	Armand Călinescu
Hercules Gomez	Hérculez Gómez
Rory Fallon	Rory Fallon
Gundisalvus Fierro	Gonzalo Fierro
Michael Beckmann	Mikkel Beckmann
Bélus	Belus
Iulia Drouet	Juliette Drouet
Georgius Lincoln Rockwell	George Lincoln Rockwell
Ferrivia Lugano-Ponte Tresa	Lugano–Ponte Tresa-Bahn
Nicolaus Claudius Fabricius Perescius	Nicolas-Claude Fabri de Peiresc
Henricus Horatio Wells	Henry H. Wells
Thomas Talbot	Thomas Talbot
Odo de Sancto Amando	Eudes de Saint-Amand
Sanford Koufax	Sandy Koufax
Carolus Zambrano	Carlos Zambrano (Fußballspieler)
Constantinus Centeres	Konstantinos Kenteris
Nummi Graeci	Altgriechische Münzen
Gulielmus Claflin	William Claflin
Gwendoline Christie	Gwendoline Christie
Maria Davis	Moll Davis
Althaea	Althaia
Marianus Paredes	Mariano Paredes y Arrillaga
Cyrillus Lucares	Kyrillos Loukaris
Andreas Marie	André Marie
Shōichi Nakagawa	Shōichi Nakagawa
Wyndham Robertson	Wyndham Robertson
Ricardus Garcia	Richard Garcia
Channing Harris Cox	Channing H. Cox
Osvaldus Payá	Oswaldo Payá
Samuel Rinnah Van Sant	Samuel Rinnah Van Sant
Emory Washburn	Emory Washburn
Oliverius Ames	Oliver Ames (Politiker)
Henricus Iosephus Gardner	Henry Gardner
Eugenius Noble Foss	Eugene Foss
Samuel Walker McCall	Samuel W. McCall
Althegnenberg	Althegnenberg
Eugenius Vachtangov	Jewgeni Bagrationowitsch Wachtangow
Altheim (iuxta Ehingen)	Altheim (bei Ehingen)
Ioannes Baptista Brady	Seán Brady
Archidioecesis Ravennatensis-Cerviensis	Erzbistum Ravenna-Cervia
Crin Antonescu	Crin Antonescu
Iulius Caesar Scaliger	Julius Caesar Scaliger
Ioanna Smiley	Jane Smiley
Borises II (rex Bulgariae)	Boris II. (Bulgarien)
Gaius Claudius Ti.f. Nero	Gaius Claudius Nero
Hegesippus	Hegesippos
Altier	Altier
Altierus Spinelli	Altiero Spinelli
Zizimus	Cem Sultan
Buchardus de Malliaco	Bouchard I. de Marly
Ricardus Maduro Joest	Ricardo Maduro
Altillac	Altillac
Appius Claudius Ap.f. Pulcher	Appius Claudius Pulcher (Konsul 185 v. Chr.)
Anna Webster Foster	Hannah Webster Foster
Alvan Tufts Fuller	Alvan T. Fuller
Aemilianus Fabbricatore	Emiliano Fabbricatore
Franciscus Gulielmus Sargent	Francis W. Sargent
Altinum	Altinum (Stadt)
Robertus Fiske Bradford	Robert F. Bradford
Gulielmus O'Dwyer	William O’Dwyer
Eduardus Ioseph King	Edward J. King
Christina Albanel	Christine Albanel
Antonius Daniels	Anthony Daniels
Ioannes Eudes	Johannes Eudes
Gulielmus Gaston	William Gaston
Carolus Franciscus Hurley	Charles F. Hurley
Abenezer Sumner Draper	Ebenezer Sumner Draper
Paulus Andreas Dever	Paul A. Dever
Ioannes Quincy Adams Brackett	John Brackett
Iosephus Buell Ely	Joseph B. Ely
Alexander Hamilton Rice	Alexander H. Rice
Georgius Dexter Robinson	George D. Robinson
Rogerius Wolcott	Roger Wolcott (Massachusetts)
Fridericus Thomas Greenhalge	Frederic T. Greenhalge
Iacobus Michael Curley	James Michael Curley
Ioannes Antonius Quitman	John A. Quitman
Ludovicus Illica	Luigi Illica
Alexander Gallatin McNutt	Alexander McNutt (Gouverneur)
Gulielmus A. Allain	William Allain
Leonardus De Lorenzo	Leonardo De Lorenzo
Gabriel Veneziano	Gabriele Veneziano
Horia Sima	Horia Sima
Dennis Murphree	Dennis Murphree
Hiram Runnels	Hiram Runnels
Hieronymus Kerviel	Jérôme Kerviel
Concinus Concini	Concino Concini
Carolus du Fresne, Dominus du Cange	Charles du Fresne, sieur du Cange
Publius Rutilius Rufus	Publius Rutilius Rufus
Praeteritum	Präteritum
Octavius Farnese	Ottavio Farnese
Dominicus Fernandez	Dominique Fernandez
Germanus Autessiodurensis	Germanus von Auxerre
Ioannes Antonio Boltraffio	Giovanni Antonio Boltraffio
Hubertus Pierlot	Hubert Pierlot
Henricus Steele Olcott	Henry Steel Olcott
Antiqua marchia	Altmark
Altmannstein	Altmannstein
Mauritius Yaméogo	Maurice Yaméogo
Bernardinus Ramazzinus	Bernardino Ramazzini
Anna Grodzka	Anna Grodzka
David Elm	David Elm
Mursina Veterior	Altmorschen
Claudius Garamond	Claude Garamond
Iohannes de Zumárraga	Juan de Zumárraga
Alexander Brongniart	Alexandre Brongniart
Leonidas Bertos	Leo Bertos
Ferdinandus Gundisalviz (comes Castellae)	Fernán González
Rovana Plumb	Rovana Plumb
Synagoga Vetero-nova	Altneu-Synagoge
Lydia Maria Child	Lydia Maria Child
Marcus Valerius Romulus	Valerius Romulus
Varvicus Kerr	Warwick Kerr
Daniel Ciobotea	Daniel Ciobotea
Alexander Tsankov	Aleksandar Zankow
Tiberius Sempronius Gracchus (consul 177 a.C.n.)	Tiberius Sempronius Gracchus (Konsul 177 v. Chr.)
Hesychius grammaticus	Hesychios von Alexandria
Michael Acominatus	Michael Choniates
Altus Fons	Altofonte
Antoninus Liberalis	Antoninus Liberalis
Altomünster	Altomünster
Upsalia (discretiva)	Uppsala (Begriffsklärung)
Terpsichore (discretiva)	Terpsichore (Begriffsklärung)
Temperatura (discretiva)	Temperatur (Begriffsklärung)
Alton (Hantonia)	Alton (Hampshire)
Bernasconi	Bernasconi (Begriffsklärung)
Cerasus	Wyschnja
Elpis	Elpis
Ruben Fenton	Reuben Fenton
Ioannes Alsop King	John Alsop King
Daniel Byrd	Dan Byrd
Octavius Rinuccini	Ottavio Rinuccini
Edmund Kerchever Chambers	Edmund Kerchever Chambers
Ludovicus Martínez Sistach	Lluís Martínez Sistach
Aue (commune generale)	Samtgemeinde Aue
Bevensen-Ebstorf (commune generale)	Samtgemeinde Bevensen-Ebstorf
Aulus Postumius Albinus	Aulus Postumius Albinus (Konsul 151 v. Chr.)
Ioannes Stobaeus	Johannes Stobaios
Byblis (discretiva)	Byblis
Gulielmus Lowe Waller	Bill Waller
Ioannes Young	John Young (Gouverneur)
Eduardus Sanguineti	Edoardo Sanguineti
Spurius Cassius Vecellinus	Spurius Cassius Vecellinus
Washington Hunt	Washington Hunt
Gulielmus Swainson	William Swainson
Hannu Tihinen	Hannu Tihinen
Carolus Ephrussi	Charles Ephrussi
Ioseph Christophorus Yates	Joseph C. Yates
Carolus III Sabaudiae	Karl III. (Savoyen)
David Ronaldus Musgrove	Ronnie Musgrove
Horatius White	Horace White
Iacobus Rothman	James Rothman
Quintus Asconius Pedianus	Asconius Pedianus
Alcidamas	Alkidamas
Ioannes Ghica	Ion Ghica
Franca Rame	Franca Rame
Maria Margarita Kaye	Mary M. Kaye
Harriet Lane	Harriet Lane
Ioanna Irwin Harrison	Jane Irwin Harrison
Sarah Yorke Jackson	Sarah Yorke Jackson
Priscilla Tyler	Priscilla Tyler
Ioannes Martinon	Jean Martinon
Alta Ripa (abbatia)	Kloster Hauterive
Sara Orne Jewett	Sarah Orne Jewett
Quadratus Atheniensis	Quadratus von Athen
Frater Maurus	Fra Mauro
Andreas Frossard	André Frossard
Frenulum	Frenulum
Christophorus Cross	Christopher Cross
Lucius Mummius Achaicus	Lucius Mummius
Mayra Andrade	Mayra Andrade
Cimarro	Maroons
Urbs vetus (Turicum)	Altstadt (Stadt Zürich)
Petrus Bellonius	Pierre Belon
Lee Byung-chul	Lee Byung-chull
Elsa Fornero	Elsa Fornero
Arisa (cantrix)	Arisa
Altstetten	Altstetten
Di Renjie	Di Renjie
Gnaeus Domitius Ahenobarbus (consul 96 a.C.n.)	Gnaeus Domitius Ahenobarbus (Konsul 96 v. Chr.)
Appius Claudius Pulcher (consul 54 a.C.n.)	Appius Claudius Pulcher (Konsul 54 v. Chr.)
Nicolaus Coster-Waldau	Nikolaj Coster-Waldau
Gnaeus Domitius Ahenobarbus	Gnaeus Domitius Ahenobarbus (Konsul 122 v. Chr.)
Appius Claudius Pulcher	Appius Claudius Pulcher (Konsul 143 v. Chr.)
Sostratus Cnidius	Sostratos von Knidos
Theophilus Iulius Pelouze	Théophile-Jules Pelouze
Brian David Schweitzer	Brian Schweitzer
Manu Dibango	Manu Dibango
Thomas Lövqvist	Thomas Lövkvist
Artemidorus Daldianus	Artemidor von Daldis
Hirano Kota	Kōta Hirano
Ioannes Iacobus Pauvert	Jean-Jacques Pauvert
Placias	Plakias
Altusried	Altusried
Sara Kemble Knight	Sarah Kemble Knight
Romanus Mussolini	Romano Mussolini
Digraphum	Digraph
Ioannes Baptista Nothomb	Jean-Baptiste Nothomb
Epyllion	Epyllion
Diagoras	Diagoras
Soranus Ephesius	Soranos von Ephesos
Marianus Pankowski	Marian Pankowski
Rogerius Mynors	Roger A. B. Mynors
Magister Theodoricus	Theoderich von Prag
A Little Night Music (pellicula)	Das Lächeln einer Sommernacht (1977)
Lusius Quietus	Lusius Quietus
Hirsaugia	Hirsau
Carolus Bergonzi	Carlo Bergonzi
Theophilus Homolle	Théophile Homolle
Köln-Rodenkirchen (circulus)	Köln-Rodenkirchen (Stadtbezirk)
Dabney Coleman	Dabney Coleman
Marcella Bella	Marcella Bella
Atherinidae	Altweltliche Ährenfische
Helena Bonner	Jelena Georgijewna Bonner
Gnaeus Servilius Cn.f. Caepio (consul 203 a.C.n.)	Gnaeus Servilius Caepio (Konsul 203 v. Chr.)
Henricus Eduardus Roberts	Ed Roberts (Unternehmer)
Köln-Innenstadt	Köln-Innenstadt
Köln-Chorweiler (circulus)	Köln-Chorweiler (Stadtbezirk)
Köln-Kalk (circulus)	Köln-Kalk (Stadtbezirk)
Antonius Franciscus de Fourcroy	Antoine François de Fourcroy
Lutra	Altweltotter
Gualterius Wallmann	Walter Wallmann
Petrus Séguier	Pierre Séguier
Index incolarum notorum Vindobonae	Liste Wiener Persönlichkeiten
Petrus Longhi	Pietro Longhi
Dulce María Loynaz	Dulce María Loynaz
Industria (discretiva)	Industria
Leonardus Piepoli	Leonardo Piepoli
Religio Aegyptia	Altägyptische Religion
Carmen Consoli	Carmen Consoli
Iutta de Sponheim	Jutta von Sponheim
Theophanes (discretiva)	Theophanes (Begriffsklärung)
Ordo (discretiva)	Ordo
Aludel	Aludel
Christina Deutekom	Cristina Deutekom
Bobby Solo	Bobby Solo
David Comnenus	David Komnenos (Paphlagonien)
Onesicritus	Onesikritos
Dominicus Paciência	Domingos Paciência
Iohannes Betencurtius	Jean de Béthencourt
Hàm Nghi	Hàm Nghi
Bartholomaeus Spranger	Bartholomäus Spranger
