非洲	Afrika
Category:地球科學	Kategorie:Geowissenschaft
Category:史	Kategorie:Geschichte
Category:地理	Kategorie:Geographie
Category:社會	Kategorie:Gesellschaft
Category:視覺藝術	Kategorie:Bildende Kunst
Category:宗教	Kategorie:Religion
Category:運動	Kategorie:Sport
Category:科學	Kategorie:Wissenschaft
Category:聯合國	Kategorie:Vereinte Nationen
Category:歐盟	Kategorie:Europäische Union
Category:電影	Kategorie:Film
Category:世界遺產	Kategorie:Welterbe
Category:大眾媒體	Kategorie:Medien
Category:建築物	Kategorie:Bauwerk
Category:語言	Kategorie:Sprache
Category:通訊	Kategorie:Kommunikation
Category:地球	Kategorie:Erde
蘇格蘭獨立公投	Referendum über die Unabhängigkeit Schottlands
亞努科維奇	Wiktor Janukowytsch
尤先科	Wiktor Juschtschenko
性愛打囉柚	Spanking
豆粉	Kinako
外貌主義	Lookism
獨立宣言	Unabhängigkeitserklärung
我的父親母親	Heimweg – The Road Home
梭狀回	Gyrus fusiformis
Poisson 流形	Poisson-Mannigfaltigkeit
風速	Windgeschwindigkeit
中共元老	Die acht Unsterblichen der Kommunistischen Partei Chinas
青衣島	Tsing Yi
五層扭計骰	Professor’s Cube
膶	Leber (Lebensmittel)
介錯	Kaishaku-Nin
紐西蘭元	Neuseeland-Dollar
Fumin	Fumin (Rebsorte)
木魚 (樂器)	Holzfisch
花茶	Teerose (Tee)
Itc	ITC
澳洲人報	The Australian
挪威的呻吟	Mach’ mich an, verdammt nochmal!
香港鐵路有限公司	MTR Corporation
唔合作運動	Kampagne der Nichtkooperation
海豚音	Pfeifregister
灰羽連盟	Haibane Renmei
乞食牛肉	Haschee
維曼默宮	Wimanmek-Palast
NTFS-3G	NTFS-3G
陰陽座	Onmyōza
大帽山	Tai Mo Shan
電訊盈科	PCCW
GBK	GBK
腳掣 (車)	Gaspedal
鬼網	GhostNet
國際禁毒日	Weltdrogentag
緊急醫療救護技術員	Notfallsanitäter
黃禍	Gelbe Gefahr
菜汁	Gemüsesaft
葡萄糖試驗	Oraler Glukosetoleranztest
蘇聯大元帥	Generalissimus der Sowjetunion
方包	Weißbrot
故仔	Monogatari
醃菜	Einlegen
天遮	Markise
拉斯維加斯金沙集團	Las Vegas Sands
廣州灣	Guangzhouwan
高曼環保獎	Goldman Environmental Prize
九龍倉集團	The Wharf
西漢南越王博物館	Museum des Mausoleums des Königs von Nanyue aus der Zeit der Westlichen Han-Dynastie
東方日報	Oriental Daily News
天空之橋 (大溫哥華)	Skybridge (TransLink)
第34屆日本眾議院議員總選舉	Shūgiin-Wahl 1976
榨菜	Tsa Tsai
刷鞋仔	Schuhputzer
江西銅業	Jiangxi Copper
2009年Maguindanao屠殺	Massaker in Maguindanao 2009
姚華樂路 (曼谷)	Thanon Yaowarat
解放日報	Jiefang Ribao
青檸批	Key Lime Pie
X-Plane	X-Plane
大秦	Daqin
能源	Energiequelle
鬼佬	Gweilo
基維爾營地	Gilwell Park
豬扒	Rippenstück
學行車	Lauflernhilfe
聶爾·加烏	Niel Gow
人類生存威脅	Existentielles Risiko
Gobo	Gobo
逼力	Bremse
黃金週	Goldene Woche (Volksrepublik China)
散尾葵	Goldfruchtpalme
香港天文台	Hong Kong Observatory
護國興敎寺	Xingjiao-Tempel
超多樣化國	Megadiversity-Land
禮拜	Gottesdienst
懷阿瀝阿瀝	Waiʻaleʻale
柚子胡椒	Yuzukoshō
資訊集 (對策論)	Informationsbezirk
杏仁桉	Riesen-Eukalyptus
大滿貫	Grand Slam (Begriffsklärung)
Greco	Greco Bianco
格力	Gree Electric Appliances
羅漢果	Luo Han Guo
德拉克馬	Griechische Drachme
籮	Gros
布吉大佛	Großer Buddha von Phuket
手繩	Kontrollarmband
英國國會開幕大典	Parlamentseröffnung
日產Civilian	Nissan Civilian
九廣鐵路	Kowloon-Canton Railway
無厘頭	Mo lei tau
風水羅經	Lo Pan
羅德侯鯨	Rodhocetus
紐約號	USS New York (LPD-21)
大三巴牌坊	Pauluskirche (Macau)
熱氣球	Heißluftballon
Thomas Harrington	Thomas Harrington Coach Builders
波蘭文維基百科	Polnischsprachige Wikipedia
廣西大學	Guangxi-Universität
碧甲盛路	Thanon Phetkasem
書名號	Guillemets
第42屆日本眾議院議員總選舉	Shūgiin-Wahl 2000
2010年死	Nekrolog 2010
牛脷	Zunge (Lebensmittel)
可可西里山	Hoh Xil Shan
T尺	Reißschiene
拉麪	Laghman (Speise)
澳門大學	Universität von Macau
He	HE
T&L	Transform and Lighting
原圖卡	Maximumkarte
直髮	Haarglättung
髮笠	Haarnetz
仿真芝士	Kunstkäse
海瑞罷官	Hai Rui wird seines Amtes enthoben
包圍	Kesselschlacht
華斯利夫斯基 (音樂家)	Marcin Wasilewski (Musiker)
鴕鳥科	Strauße (Familie)
苦兒流浪記	Sans famille
都城嘉慕威曼	Metro Cammell Weymann
井宿一	My Geminorum
利蘭National	Leyland National
無階級嘅社會	Klassenlose Gesellschaft
六十四卦	Vierundsechzig Hexagramme
火腿蛋	Ham and Eggs
統一碼聯盟	Unicode-Konsortium
五十鈴Gala	Isuzu Gala
韓 (戰國)	Han (Staat)
恒生銀行	Hang Seng Bank
變調	Tonsandhi
東方 (搞清楚)	East
內伶仃	Nei Lingding Dao
富豪B10BLE	Volvo B10BLE
六島	Liu Dao
香港演藝學院	Hong Kong Academy for Performing Arts
Spem in Alium	Spem in alium
關於跑步，我說的其實是……	Wovon ich rede, wenn ich vom Laufen rede
腦動靜脈血管畸形	Arteriovenöse Malformation
哈爾濱啤酒	Harbin-Bier
重案組 (電影)	Hard to Die
哈迪斯	Hardee’s
南贍部洲	Jambudvipa
艾伯斯投影	Albers-Kegelprojektion
昂船洲大橋	Stonecutters Bridge
信箱	Hausbriefkasten
救命鐘	Hausnotruf
HEATH	Heath (Musiker)
北京師範大學	Pädagogische Universität Peking
砵甸乍	Henry Pottinger
百份之五國家	The Nation of Gods and Earths
挪芭雲·勒芝華根	Noppawan Lertcheewakarn
蝴蝶美人	Das leuchtende Ziel
聖路易哈！哈！	Saint-Louis-du-Ha! Ha!
曲棍球	Hockeysport
強壯大袋鼠	Bergkängurus
濱海車站 (溫哥華)	Waterfront Station (Vancouver)
香港歷史博物館	Hong Kong Museum of History
香港甲組足球聯賽	Hong Kong First Division League
香港四照花	Hongkong-Hartriegel
Hopf代數	Hopf-Algebra
Hopf 纖維化	Hopf-Faserung
矮傍水	Leiste (Bauteil)
Howard	Howard
MeatballWiki	MeatballWiki
黃花崗起義	Huanghuagang-Aufstand
陸戰軍棋	Luzhanqi
超級馬利奧樂園3 華利奧樂園	Wario Land – Super Mario Land 3
省港大罷工	Kanton-Hongkong-Streik
Sound byte	Soundbite
虎門鎮	Humen
牛柳	Lendenbraten
五代同堂	Kuheuterpflanze
ISO/IEC 8859-13	ISO 8859-13
加拿大旗一覽	Liste kanadischer Flaggen
蜜源標記	Saftmal
俄羅斯鋁業聯合公司	RUSAL
美少女戰士	Sailor Moon
窩士打	Worcester
娃威娃威文維基百科	Wáray-Wáray-Wikipedia
宏利金融	Manulife Financial
山頂纜車	Peak Tram
ISO/IEC 8859-11	ISO 8859-11
ISO/IEC 8859-14	ISO 8859-14
ISO/IEC 8859-10	ISO 8859-10
ISO/IEC 8859-16	ISO 8859-16
ISO/IEC 8859-4	ISO 8859-4
ISO/IEC 8859-7	ISO 8859-7
ISO/IEC 8859-9	ISO 8859-9
察華遜卑詩渡輪碼頭	Tsawwassen Ferry Terminal
笠水母科	Olindiidae
蛇尺	Straklatte
災難指令系統	Incident Command System
印度河水協定	Indus-Wasservertrag
工業以太網	Industrial Ethernet
華欣	Amphoe Hua Hin
國際焊接學會	International Institute of Welding
國際傳播發展計劃	International Programme for the Development of Communication
古銅	Lohfarbe
名勝符	Schleifenquadrat
Abouriou	Abouriou
明報	Ming Pao
五十鈴Super Cruiser	Isuzu Super Cruiser
西海岸快車	West Coast Express
香港體育學院	Reitsportzentrum Hongkong
芥蘭	Kai-lan
罷課	Studentenprotest
背誦	Rezitation
2007年1月	Januar 2007
怡和洋行	Jardine Matheson Holdings
江湖	Jiang Hu
食品保質期	Mindesthaltbarkeitsdatum
筆畫	Strich (chinesische Schriftzeichen)
鼻咽癌	Nasopharynxkarzinom
哥倫比亞猛獁	Präriemammut
莊·理·鄧寧	John Ray Dunning
Jonckheere	Jonckheere (Firma)
Category:2012年死	Kategorie:Gestorben 2012
踩雪屐	Inlineskaten
Albaranzeuli nero	Albaranzeuli Nero
薯餅	Hash Browns
華中科技大學	Universität für Wissenschaft und Technik Zentralchina
大溪地女子足球代表隊	Tahitische Fußballnationalmannschaft der Frauen
裙底春光	Upskirt
July	July
Deep Junior	Junior (Schach)
Turkey	Turkey
瑞士糖	Sugus
卡錢斯基	Kaczyński
紅咖喱	Kaeng Phet
知客	Rezeption (Betreuung)
金釵拿披石大橋	Kanchanaphisek-Brücke
Template:Dts	Vorlage:Dts
收銀	Kassierer
雀巢芒	Nestfarn
摺凳	Klappstuhl
古羅馬	Römisches Reich
進位制	Stellenwertsystem
過底紙	Durchschreibepapier
政令指定都市	Seirei shitei toshi
天網 (人造衞星)	Skynet 5
快餐店	Schnellrestaurant
肯德基	Kentucky (Begriffsklärung)
大針	Airball
通渠水	Rohrreiniger
穆里奇	Muriqui
成本效益	Kosten-Wirksamkeits-Analyse
御嶽山	Ontake-san (Nagano)
亞居老湖	Lake Argyle
半島酒店	The Peninsula (Hongkong)
膠樽	PET-Flasche
屯門	Tuen Mun
詩歌	Shi (Lyrik)
宋卡湖	Thale Sap
泰國寺院一覽	Liste buddhistischer Tempel in Thailand
廚餘	Speisereste
床冚	Bettware
羅馬生菜	Römersalat
決戰一分鐘	Die perfekte Minute
Marshall 攻擊	Marshall-Angriff
舟山島	Zhoushan (Insel)
碳平衡	Klimaneutralität
布吉島	Ko Phuket
亞元	Asiatische Währungseinheit
戀風	Koi Kaze
叩頭	Kotau
爆呔	Radwechsel
蘇拉姆山脈	Lichi-Gebirge
工字鐵	Profilstahl
雪莎	Raffaello
排隊	Warteschlange
木顏色	Buntstift
WWF	WWF (Begriffsklärung)
油量錶	Kraftstoffanzeige
大學 (搞清楚)	University
喉糖	Hustenbonbon
新鴻基地產	Sun Hung Kai Properties
羅斯定理	Satz von Routh
貝開論	Clóvis Beviláqua
芥花籽油	Rapsöl
人造皮	Kunstleder
Place	Place
郭灝霆	Kwok Ho Ting
袋鼠肉	Kängurufleisch
大王銷	Königszapfen
弦樂器	Saiteninstrument
Rockumentary	Rockumentary
蘭里鎮 (大溫哥華地區)	Langley (Distrikt)
維也納航空	Lauda Air
Emptiness	Leere
SSSSSSS	Sssnake Kobra
北京城	Stadtmauern von Peking
南海一號	Nanhai Nr. 1
三井不動產	Mitsui Fudōsan
陸奧號戰艦	Mutsu (1920)
苦刑梨	Mundbirne
Schur引理	Lemma von Schur
針黹	Liste textiler Handarbeiten
威拍華麗-朗師路	Thanon Vibhavadi Rangsit
河北大學10-16交通肇事案	Li-Gang-Zwischenfall
利豐	Li & Fung
AAA電芯	Micro (Batterie)
工作室	Workshop
平治O305	Mercedes-Benz O 305
計時炸彈	Zeitzünder
RubyGems	RubyGems
紐西蘭鳥類	Liste der Vögel in Neuseeland
李宏業	Peter Li Hongye
劇院蛋糕	Opern-Torte
維多利亞公園	Victoria Park (Hongkong)
世界警察消防運動會	World Police and Fire Games
馬鞍山鋼鐵	Maanshan Iron & Steel
天星小輪	Star Ferry
偉易達	VTech
愛爾蘭國立大學	National University of Ireland
颱風浣熊 (2008年)	Taifun Neoguri (2008)
皇帝蟹	Stein- und Königskrabben
包廂	Loge (Zuschauerraum)
朗訊	Lucent Technologies
羅浮山	Luofu Shan
猛獅196	MAN SD 200
Mon	MON
歐巴布威啦藝術中心	Yerba Buena Center for the Arts
2006年5月	Mai 2006
標誌	Logo (Zeichen)
Van McCoy	Van McCoy
蝴蝶園	Schmetterlingszoo
馬來西亞華人公會	Malaysian Chinese Association
海洋管理委員會	Marine Stewardship Council
花木蘭 (2009年電影)	Mulan – Legende einer Kriegerin
馬利亞	Maria (Begriffsklärung)
物品用水	Virtuelles Wasser
反切	Fanqie
楊慕琦	Mark Aitchison Young
娛樂圈	Unterhaltungsindustrie
布旺倫芝士	Provolone
街市街	Market Street (Hongkong)
單膛室手槍	Pistole
石神良訓	Yoshinori Ishigami
蘇門答臘象	Sumatra-Elefant
新聞從業員	Journalist
洗牌	Mischen (Spielkarten)
油稅	Mineralölsteuer
勇氣號步兵坦克	Valiant (Panzer)
頭泥	Milchschorf
軍火商	Militärdienstleister
閏日 (法國共和曆)	Sansculottiden
閩越	Min-Yue
電線	Elektrische Leitung
細價股	Pennystock
太平洋颱風季	Pazifische Taifunsaison
蒙古人民軍	Mongolische Revolutionäre Volksarmee
幺半範疇	Monoidale Kategorie
妹仔	Mui Tsai
2013年死	Nekrolog 2013
日式火鍋	Nabemono
排骨	Spareribs
Rin'	Rin'
本土主義	Nativismus (Sozialwissenschaften)
Category:生態學	Kategorie:Ökologie
男性主義	Maskulinismus
比羅辣斯基	Václav Bělohradský
定向圖	Orientierungslaufkarte
撒母耳記上	1. Buch Samuel
大耳窿	Kredithai
Neoplan Centroliner	Neoplan Centroliner
都市日報	Metro (Zeitung)
Category:搞清楚版	Kategorie:Begriffsklärung
Category:奧運會	Kategorie:Olympische Spiele
Category:哲學	Kategorie:Philosophie
Category:心理學	Kategorie:Psychologie
Category:佛教	Kategorie:Buddhismus
Category:基督教	Kategorie:Christentum
Category:印度教	Kategorie:Hinduismus
Category:伊斯蘭教	Kategorie:Islam
Category:猶太教	Kategorie:Judentum
昂坪360	Ngong Ping 360
稻草人	Vogelscheuche
沙盤	Sandkasten (Begriffsklärung)
分裂域	Zerfällungskörper
標準軌	Normalspur
2006年10月	Oktober 2006
巴黎聖母院 (搞清楚)	Notre-Dame de Paris (Begriffsklärung)
1790年美國人口普查	United States Census 1790
野人	Yeren
福喜集團	OSI-Gruppe
頓涅茨克州	Oblast Donezk
Wall	Wall
Galneryus	Galneryus
雨褸	Regenjacke
梳打	Soda
Orange	Orange
烏爾古爾山	Urgull
溫哥華巨人	Vancouver Giants
Allison Transmission	Allison Transmission
南水北調	Süd-Nord-Wassertransferprojekt
五胡亂華	Wu Hu
2013年4月	April 2013
門口仔	Hoteldiener
英國利蘭汽車公司	British Leyland Motor Corporation
渠	Wassergraben
Wong	Wong
安全頭盔	Schutzhelm
上海長江隧橋	Shanghai Changjiang Daqiao
奧斯卡·杜亞迪	Óscar Duarte
溫莎大學	University of Windsor
魯本斯基法爾科	Rubens de Falco
三鹿集團	Sanlu
Perkins Engines	Perkins Engines
士啤呔	Reserverad
會議記錄	Ergebnisprotokoll
麥皮	Haferbrei
鷹	Adler (Biologie)
葵扇 (啤牌)	Pik
啲打	Suona
夜郎	Yelang
詐死	Schreckstarre
杯	Pokal (Trinkgefäß)
PowerFolder	PowerFolder
Pret A Manger	Pret a Manger
夾萬	Schließfach
量子羣	Quantengruppe
羅津	Rajin
西九龍站 (廣深港高速鐵路)	West Kowloon Terminus
產地來源證	Ursprungszeugnis
正則局部環	Regulärer lokaler Ring
賭骰仔	Sic Bo
Solo album	Soloalbum
腐竹	Yuba
眾議院	Repräsentantenhaus
東華醫院	Tung Wah
2013年5月	Mai 2013
裙	Rock (Kleidung)
歌劇女高音	Dramatischer Sopran
未來特警	Winspector
尤利卡起事	Eureka Stockade
冚嘭唥	Alles
絕命詩	Todesgedicht
人踩人	Stampede
薩拉馬卡河	Saramacca (Fluss)
塔勒薛斯高原	Tharsis-Region
郵差	Zusteller
彌敦道	Nathan Road
女陰	Vulva
Sti	STI
邲爾哈	Satyro Bilhar
坳	Scharte (Geographie)
軍帽	Schirmmütze
伊斯蘭教同基督教	Christlich-islamischer Dialog
馮曦妤	Fiona Fung
游水泡	Schwimmreifen
梭子蟹科	Schwimmkrabben
2007年9月	September 2007
雪梨天鵝隊 (澳式足球)	Sydney Swans
銀海棗	Silber-Dattelpalme
英雄救美	Verfolgte Unschuld
熱量帶	Geozone
四角號碼	Viereckenindex
忌廉梳打	Cream soda
Berkhof	VDL Berkhof
拗柴	Supinationstrauma
黎剎公園	Rizal-Park
Earth	Earth
Alicante Bouschet	Alicante Bouschet
水瓜	Schwammkürbis
貓紙	Spickzettel
地標	Wahrzeichen
國鐵	Staatsbahn
宣光	Tuyên Quang (Provinz)
一百二十八分音符	Hundertachtundzwanzigstelnote
直	Straight
青環海蛇	Streifenruderschlange
三元里抗英事件	Stätte des ‚Briten-Bezwinger‘-Korps in Sanyuanli
正交基	Orthonormalbasis
六十四分音符	Vierundsechzigstelnote
穗花杉	Amentotaxus argotaenia
愛爾蘭 (搞清楚)	Irland (Begriffsklärung)
素貼	Suthep Thaugsuban
КСВК狙擊步槍	KSWK
西南	Südwest
波葛列查	Bochotnica
平	Taira (Begriffsklärung)
Thijs Zonneveld	Thijs Zonneveld
國際長途電話	Ferngespräch
伊拉克和黎凡特伊斯蘭國	Islamischer Staat (Organisation)
快勞	Hefter (Schriftgutbehälter)
吐蕃	Tibetische Monarchie
爆炸糖	Knallzucker (Küche)
楊昊 (女排運動員)	Yang Hao (Volleyball)
合桃	Walnüsse
運動褲	Turnhose
民眾	Volk
2005年安曼炸彈襲擊	Anschlagserie in Amman 2005
門閂	Riegel (Maschinenelement)
沙嗲	Erdnusssauce
紙皮石	Tessera
反町康治	Yasuharu Sorimachi
中日韓統一表意文字擴展區C	Unicodeblock Vereinheitlichte CJK-Ideogramme, Erweiterung C
都柏林大學	Universität Dublin
柱谷幸一	Kōichi Hashiratani
內山勝	Masaru Uchiyama
萊·占士·他拔利	Roy Tarpley
木村和司	Kazushi Kimura
池田司信	Shinobu Ikeda
字母	Graphem
楊景輝	Yang Jinghui
馬口鐵	Weißblech
參議院	Senat
世界宣明會	World Vision International
夏	Xia
曾氏	Zeng
祖利亞·馬蘭達	Junior Malanda
韓國服役獎章	Korean Service Medal
牛大力	Millettia
Noge	Noge
阿拉巴馬沙灘老鼠	Alabama-Küstenmaus
Albarossa	Albarossa
功能安全	Funktionale Sicherheit
選美活動	Schönheitswettbewerb
九國公約	Neun-Mächte-Vertrag
逆反心理	Paradoxe Intervention
共和示威	Proteste für die Republik 2007
Chinese	Chinese
也斯	Leung Ping-kwan
蝙蝠俠	Batman
赫捷臣	Tommy Hutchison
人人為我，我為人人	Unus pro omnibus, omnes pro uno
蘇木	Caesalpinia sappan
Category:C++	Kategorie:C++
Dymo機	Beschriftungstechnik
偷嘢	Diebstahl
羊奶	Schafmilch
一件頭	Badeanzug
櫃	Schrank
西海岸鷹隊 (澳式足球)	West Coast Eagles
芝麻	Sesam
San	San
三文魚	Lachse
阿朗·哥斯免斯基	Aaron Kosminski
煉奶	Kondensmilch
申海	Sandhamn
罐頭	Blechdose
八角	Echter Sternanis
Template:Location map USA Hawaii	Vorlage:Positionskarte USA Hawaii
咪錶	Meter (Begriffsklärung)
東涌 (香港)	Tung Chung
香港公園	Hong Kong Park
倖存偏見	Survivorship Bias
帶位	Platzanweiser
Television	Television
人瑞	Hundertjähriger
Category:維基百科管理	Kategorie:Wikipedia:
Category:文化	Kategorie:Kultur
Category:維基百科分類	Kategorie:Kategorie:
Category:年	Kategorie:Jahr
Category:人文科學	Kategorie:Geisteswissenschaft
Category:大洲	Kategorie:Kontinent
Category:地質學	Kategorie:Geologie
Category:表	Kategorie:Liste
Category:飛機	Kategorie:Luftfahrzeug
尺	Chi (Einheit)
碧螺春	Bi Luo Chun
Matplotlib	Matplotlib
法律罅	Gesetzeslücke
海底隧道 (香港)	Cross-Harbour Tunnel
細葉桉	Eucalyptus tereticornis
吊帶衫	Neckholder
手槍子彈一覽	Liste Handfeuerwaffenmunition
套餐	Table d’hôte
10年代	10er
錢納利	George Chinnery
朱斯坦·杜呂多	Justin Trudeau
戰船	Kriegsschiff
明治	Meiji-Zeit
中國猶太人	Judentum in China
Wikipedia:當年今日	Wikipedia:Hauptseite/Jahrestage
Wikipedia:維基百科教學(編輯)	Wikipedia:Tutorial/3
Template:太陽系	Vorlage:Navigationsleiste Sonnensystem
Wikipedia:你知唔知	Wikipedia:Hauptseite/Schon gewusst
Wikipedia:標題習慣	Wikipedia:Namenskonventionen
Wikipedia:維基百科人	Wikipedia:Wikipedianer
鬚刨	Rasierhobel
網絡社交	Soziales Netzwerk (Internet)
釘十字架	Kreuzigung
霍英東	Henry Fok
香港濕地公園	Hong Kong Wetland Park
泥頭車	Muldenkipper
Wikipedia:用戶意見/FAQ	Wikipedia:Usability-Initiative/FAQ
Portal:天文	Portal:Astronomie
Portal:音樂	Portal:Musik
塘	Teich
人種	Rassentheorie
紫	Purpur (Farbe)
柴灣	Chai Wan (Hongkong)
低碳經濟	Dekarbonisierung
金鐘	Admiralty (Hongkong)
Portal:地理	Portal:Geographie
鉗夾	Grillzange
桃紅	Magenta (Farbe)
學民思潮	Scholarism
Portal:哲學	Portal:Philosophie
Dirichlet 類數公式	Klassenzahlformel
交匯處	Autobahnkreuz
瑪蓮華特	Marine Vacth
可口可樂公司	The Coca-Cola Company
生果	Obst
佐戈	Joko Widodo
密克羅尼西亞	Mikronesien
Wikipedia:翻譯請求	Wikipedia:Übersetzungen
粟粉	Maizena
大氣電波	Hochfrequenz
Wikipedia:HotCat	Wikipedia:Helferlein/HotCat
Category:樂隊	Kategorie:Musikgruppe
Lavender's Blue	Lavender Blue
亨利	Henry
聖瑪麗醫院 (倫敦)	St Mary’s Hospital (London)
水松	Chinazypresse
汗	Schweiß
Help:登入	Hilfe:Anmelden
鐵達尼二號	Titanic II (Schiff)
真空膽	Elektronenröhre
Template:Location map Australia Queensland	Vorlage:Positionskarte Australien Queensland
毛利人戰舞	Haka
Category:排球	Kategorie:Volleyball
M 祖高域	Marko Đoković
化學武器	Chemische Waffe
凸透鏡	Sammellinse
Category:跟名排嘅維基百科機械人	Kategorie:Benutzer:Bot
豬皮	Schwarte (Lebensmittel)
中國功夫	Chinesische Kampfkünste
Portal:社會	Portal:Gesellschaft
金秀賢 (女演員)	Kim Soo-hyun (Schauspielerin, 1985)
輸入	Input
災禍	Katastrophe
原子質量	Atommasse
原子印	Siegel (Ostasien)
Portal:資訊科技	Portal:Informatik
Wikipedia:乜嘢係文章	Wikipedia:Artikel
Windows Live Hotmail	Hotmail
Wikipedia:今個禮拜大搞作	Wikipedia:Wartung
點	Punt
Wikipedia:詢問處	Wikipedia:Auskunft
維基百科星	(274301) Wikipedia
Wikipedia:放膽	Wikipedia:Sei mutig
吊橋	Seilbrücke
大頭菜	Speiserübe
Wikipedia:正表	Wikipedia:Informative Listen und Portale
Portal:藝術	Portal:Kunst und Kultur
Template:Quote	Vorlage:Zitat
芒果	Mango
Category:德國人	Kategorie:Deutscher
Category:美國人	Kategorie:US-Amerikaner
Category:演員	Kategorie:Schauspieler
Category:奧地利人	Kategorie:Österreicher
Category:荷蘭人	Kategorie:Niederländer
Category:英國人	Kategorie:Brite
Category:法國人	Kategorie:Franzose
Template:國際象棋盤	Vorlage:Schachbrett
Category:瑞士人	Kategorie:Schweizer
Category:丹麥人	Kategorie:Däne
Category:意大利人	Kategorie:Italiener
Category:歐洲河	Kategorie:Fluss in Europa
Category:電影導演	Kategorie:Filmregisseur
Category:電影編劇	Kategorie:Drehbuchautor
Category:德國足球員	Kategorie:Fußballspieler (Deutschland)
Category:德國畫家	Kategorie:Deutscher Maler
Category:LGBT	Kategorie:LGBT
Wikipedia:正圖候選	Wikipedia:Kandidaten für exzellente Bilder
Template:Userbox	Vorlage:Userbox
意見	Meinung
Leo	Leo
Category:Google	Kategorie:Google
Category:網頁瀏覽器	Kategorie:Webbrowser
Template:時人時事	Wikipedia:Hauptseite/Aktuelles
Wikipedia:城市論壇 (協助)	Wikipedia:Fragen zur Wikipedia
Category:自由軟件	Kategorie:Freie Software
Category:法律	Kategorie:Recht
Category:經濟學	Kategorie:Wirtschaftswissenschaft
Wikipedia:改用戶名	Wikipedia:Benutzernamen ändern
蔗醣	Saccharose
嘉芙蓮	Catherine
Wikipedia:管理員	Wikipedia:Administratoren
Category:中國少數民族	Kategorie:Ethnie in China
Category:哈薩克	Kategorie:Kasachstan
Category:人物	Kategorie:Person
Help:回退頁	Hilfe:Wiederherstellen
Wikipedia:申請做管理員	Wikipedia:Kandidaturen
Wikipedia:事務員	Wikipedia:Bürokraten
Category:職業	Kategorie:Beruf
Wikipedia:IP封鎖例外	Wikipedia:IP-Sperre-Ausnahme
Category:隱藏類	Kategorie:Kategorie:Versteckt
Wikipedia:用戶稽查	Wikipedia:Checkuser
Category:時間	Kategorie:Zeit
Category:互聯網	Kategorie:Internet
Category:植物學	Kategorie:Botanik
Category:工程	Kategorie:Ingenieurwissenschaft
Category:料	Kategorie:Material
Wikipedia:AutoWikiBrowser	Wikipedia:AutoWikiBrowser
Category:已經冇咗嘅歐洲國	Kategorie:Historischer Staat in Europa
Category:運動組織	Kategorie:Sportverband
Category:神經系統	Kategorie:Nervensystem
Category:解剖學	Kategorie:Anatomie
Category:醫學	Kategorie:Medizin
Help:跨語言連結	Hilfe:Internationalisierung
Category:政治	Kategorie:Politik
Category:教育	Kategorie:Bildung
Category:光學	Kategorie:Optik
Category:藝術	Kategorie:Kunst
Category:軟件	Kategorie:Software
會計	Rechnungswesen
埃及	Ägypten
中華人民共和國國務院總理	Premierminister der Volksrepublik China
黑猩猩	Gemeiner Schimpanse
Wikipedia:襪公仔	Wikipedia:Sockenpuppe
Wikipedia:搞清楚	Wikipedia:Begriffsklärung
Wikipedia:分類	Wikipedia:Kategorien
Aiura	Aiura
Category:2013年	Kategorie:2013
Dipper	Dipper
橋本愛	Ai Hashimoto
Category:哲學家	Kategorie:Philosoph
Category:統計學	Kategorie:Statistik
Category:選舉	Kategorie:Wahl
Category:2013年選舉	Kategorie:Wahl 2013
Template:Bot	Vorlage:Bot
Wikipedia:唔啱維基百科嘅嘢	Wikipedia:Was Wikipedia nicht ist
加拿大	Kanada
皮下之慌	Under the Skin (2013)
Category:匈牙利	Kategorie:Ungarn
Category:歐盟成員國	Kategorie:Mitgliedstaat der Europäischen Union
Category:比利時	Kategorie:Belgien
Category:塞浦路斯	Kategorie:Republik Zypern
Category:捷克	Kategorie:Tschechien
Category:丹麥	Kategorie:Dänemark
Category:愛沙尼亞	Kategorie:Estland
Category:芬蘭	Kategorie:Finnland
Category:希臘	Kategorie:Griechenland
Category:冰島	Kategorie:Island
Category:盧森堡	Kategorie:Luxemburg
Category:馬耳他	Kategorie:Malta
Category:瑞典	Kategorie:Schweden
Category:斯洛伐克	Kategorie:Slowakei
Category:愛爾蘭	Kategorie:Irland
Wikipedia:媒體版權問題	Wikipedia:Urheberrechtsfragen
Wikipedia:版權	Wikipedia:Lizenzbestimmungen
Portal:正嘢	Wikipedia:Bewertungen
Category:維基百科正文	Kategorie:Wikipedia:Exzellent
Wikipedia:介紹	Wikipedia:Über Wikipedia
Category:面積單位	Kategorie:Flächeneinheit
萬國公法	Völkerrecht
Category:化學家	Kategorie:Chemiker
Wikipedia:用戶意見	Wikipedia:Usability-Initiative/Feedback
Wikipedia:用戶意見/新功能	Wikipedia:Usability-Initiative/Neue Funktionen
維度	Dimension (Mathematik)
Category:電子遊戲	Kategorie:Computerspiele
Category:遊戲	Kategorie:Spiel
Category:圖像版權標籤	Kategorie:Vorlage:Lizenz für Bilder
天堂	Himmel (Religion)
Category:微軟	Kategorie:Microsoft
Portal:科學	Portal:Wissenschaft
沈錫希	Shim Suk-hee
啫喱	Gelee
Category:柏林	Kategorie:Berlin
Wikipedia:管理員留言板	Wikipedia:Administratoren/Anfragen
Wikipedia:城市論壇 (技術)	Wikipedia:Technik/Werkstatt
Category:維基百科政策同埋指引	Kategorie:Wikipedia:Richtlinien
